# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
22

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,MDGIJXXVTA,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,56,17
# x,y,z,u,w
7.163517199677506220e+00, -6.116977538443251206e-01, -1.300076469203274909e+00, 2.000000000000000000e+00, 1.250000000000000000e+00
7.163517199677506220e+00, -1.152948972175690256e+00, -9.985985849891990673e-01, 2.000000000000000000e+00, 1.500000000000000000e+00
7.163517199677506220e+00, -1.540087668337291271e+00, -5.162672329929886006e-01, 2.000000000000000000e+00, 1.750000000000000000e+00
7.163517199677506220e+00, -1.683673469387755084e+00, 8.411592505855024215e-02, 2.000000000000000000e+00, 2.000000000000000000e+00
7.163517199677504443e+00, -1.495855327635154053e+00, 5.955390182361852691e-01, 2.000000000000000000e+00, 2.250000000000000000e+00
7.163517199677504443e+00, -1.069353999229252672e+00, 9.447910197634022955e-01, 2.000000000000000000e+00, 2.500000000000000000e+00
7.163517199677506220e+00, -5.505041317094993003e-01, 1.137158805877514833e+00, 2.000000000000000000e+00, 2.750000000000000000e+00
7.163517199677504443e+00, 0.000000000000000000e+00, 1.198401639344261804e+00, 2.000000000000000000e+00, 3.000000000000000000e+00
7.163517199677504443e+00, 5.505041317095016318e-01, 1.137158805877513945e+00, 2.000000000000000000e+00, 3.250000000000000000e+00
7.163517199677504443e+00, 1.069353999229253782e+00, 9.447910197634022955e-01, 2.000000000000000000e+00, 3.500000000000000000e+00
7.163517199677504443e+00, 1.495855327635154941e+00, 5.955390182361848250e-01, 2.000000000000000000e+00, 3.750000000000000000e+00
7.163517199677506220e+00, 1.683673469387755084e+00, 8.411592505854782742e-02, 2.000000000000000000e+00, 4.000000000000000000e+00
7.619523299735905475e+00, 1.713668944581701492e+00, 1.128965134062991232e-01, 2.200000000000000178e+00, 0.000000000000000000e+00
7.619710346714086313e+00, 1.552523492983314268e+00, -4.923065786296051405e-01, 2.200000000000000178e+00, 2.500000000000000000e-01
7.619287368093455193e+00, 1.155105313126435274e+00, -9.713583688025418938e-01, 2.200000000000000178e+00, 5.000000000000000000e-01
7.618882381863897990e+00, 6.108036687191407133e-01, -1.268327741116195062e+00, 2.200000000000000178e+00, 7.500000000000000000e-01
7.618737805018593434e+00, -1.930887309719046987e-15, -1.368081329824345715e+00, 2.200000000000000178e+00, 1.000000000000000000e+00
7.618882381863899766e+00, -6.108036687191444880e-01, -1.268327741116193952e+00, 2.200000000000000178e+00, 1.250000000000000000e+00
7.619287368093455193e+00, -1.155105313126438604e+00, -9.713583688025386742e-01, 2.200000000000000178e+00, 1.500000000000000000e+00
7.619710346714085425e+00, -1.552523492983316489e+00, -4.923065786296011437e-01, 2.200000000000000178e+00, 1.750000000000000000e+00
7.619523299735906363e+00, -1.713668944581701492e+00, 1.128965134063015519e-01, 2.200000000000000178e+00, 2.000000000000000000e+00
7.617715984606837409e+00, -1.543845802562984648e+00, 6.429721353599594513e-01, 2.200000000000000178e+00, 2.250000000000000000e+00
7.614006045696584124e+00, -1.122005106099491778e+00, 1.023865785629591185e+00, 2.200000000000000178e+00, 2.500000000000000000e+00
7.609816094569776368e+00, -5.857666386446296336e-01, 1.247950382473461017e+00, 2.200000000000000178e+00, 2.750000000000000000e+00
7.607806941253319799e+00, -5.495163575286545278e-17, 1.323112769916999998e+00, 2.200000000000000178e+00, 3.000000000000000000e+00
7.609816094569776368e+00, 5.857666386446318540e-01, 1.247950382473460129e+00, 2.200000000000000178e+00, 3.250000000000000000e+00
7.614006045696584124e+00, 1.122005106099492888e+00, 1.023865785629590963e+00, 2.200000000000000178e+00, 3.500000000000000000e+00
7.617715984606837409e+00, 1.543845802562985536e+00, 6.429721353599587852e-01, 2.200000000000000178e+00, 3.750000000000000000e+00
7.619523299735905475e+00, 1.713668944581701492e+00, 1.128965134062991232e-01, 2.200000000000000178e+00, 4.000000000000000000e+00
8.083449846608946388e+00, 1.759409598102466887e+00, 1.815271471586288876e-01, 2.399999999999999911e+00, 0.000000000000000000e+00
8.083632314584431100e+00, 1.593261144207442026e+00, -4.397603593948632983e-01, 2.399999999999999911e+00, 2.500000000000000000e-01
8.083111628268703441e+00, 1.185999515776871904e+00, -9.321530890483884502e-01, 2.399999999999999911e+00, 5.000000000000000000e-01
8.082634120274443390e+00, 6.276304330958664135e-01, -1.238389860407605347e+00, 2.399999999999999911e+00, 7.500000000000000000e-01
8.082469101273087375e+00, -1.765950904340166827e-15, -1.341610827350481649e+00, 2.399999999999999911e+00, 1.000000000000000000e+00
8.082634120274445166e+00, -6.276304330958699662e-01, -1.238389860407604015e+00, 2.399999999999999911e+00, 1.250000000000000000e+00
8.083111628268703441e+00, -1.185999515776874791e+00, -9.321530890483855636e-01, 2.399999999999999911e+00, 1.500000000000000000e+00
8.083632314584431100e+00, -1.593261144207444024e+00, -4.397603593948595790e-01, 2.399999999999999911e+00, 1.750000000000000000e+00
8.083449846608948164e+00, -1.759409598102466887e+00, 1.815271471586313856e-01, 2.399999999999999911e+00, 2.000000000000000000e+00
8.081388657213777194e+00, -1.587842142034754378e+00, 7.269036433917952511e-01, 2.399999999999999911e+00, 2.250000000000000000e+00
8.077170140572226487e+00, -1.156862610996044483e+00, 1.121733554285716083e+00, 2.399999999999999911e+00, 2.500000000000000000e+00
8.072434547068557009e+00, -6.053474655137212057e-01, 1.356412755448398233e+00, 2.399999999999999911e+00, 2.750000000000000000e+00
8.070171879537154425e+00, -2.183904194966028674e-16, 1.435798861389144143e+00, 2.399999999999999911e+00, 3.000000000000000000e+00
8.072434547068555233e+00, 6.053474655137234262e-01, 1.356412755448397567e+00, 2.399999999999999911e+00, 3.250000000000000000e+00
8.077170140572224710e+00, 1.156862610996046037e+00, 1.121733554285715417e+00, 2.399999999999999911e+00, 3.500000000000000000e+00
8.081388657213777194e+00, 1.587842142034754378e+00, 7.269036433917943629e-01, 2.399999999999999911e+00, 3.750000000000000000e+00
8.083449846608946388e+00, 1.759409598102466887e+00, 1.815271471586288876e-01, 2.399999999999999911e+00, 4.000000000000000000e+00
8.540843298537136974e+00, 1.810019236225342887e+00, 2.634411293791517061e-01, 2.600000000000000089e+00, 0.000000000000000000e+00
8.540927664020834698e+00, 1.646012281510361719e+00, -3.787541005986918563e-01, 2.600000000000000089e+00, 2.500000000000000000e-01
8.540520759320324728e+00, 1.229553910600411859e+00, -8.920403597116108863e-01, 2.600000000000000089e+00, 5.000000000000000000e-01
8.540173222676139986e+00, 6.522316322812271583e-01, -1.213564103045213116e+00, 2.600000000000000089e+00, 7.500000000000000000e-01
8.540060049941384790e+00, -1.568158184786893720e-15, -1.322417617475318607e+00, 2.600000000000000089e+00, 1.000000000000000000e+00
8.540173222676141762e+00, -6.522316322812302669e-01, -1.213564103045211784e+00, 2.600000000000000089e+00, 1.250000000000000000e+00
8.540520759320324728e+00, -1.229553910600413857e+00, -8.920403597116084438e-01, 2.600000000000000089e+00, 1.500000000000000000e+00
8.540927664020834698e+00, -1.646012281510363495e+00, -3.787541005986885811e-01, 2.600000000000000089e+00, 1.750000000000000000e+00
8.540843298537136974e+00, -1.810019236225342887e+00, 2.634411293791543152e-01, 2.600000000000000089e+00, 2.000000000000000000e+00
8.539431892440399352e+00, -1.625570113492249114e+00, 8.209563137061457461e-01, 2.600000000000000089e+00, 2.250000000000000000e+00
8.536559767522673425e+00, -1.178133544895819007e+00, 1.218210286866270753e+00, 2.600000000000000089e+00, 2.500000000000000000e+00
8.533373507205547881e+00, -6.138731496654740161e-01, 1.450028893299572630e+00, 2.600000000000000089e+00, 2.750000000000000000e+00
8.531861902117430674e+00, -4.209667668414174077e-16, 1.527447345085792385e+00, 2.600000000000000089e+00, 3.000000000000000000e+00
8.533373507205547881e+00, 6.138731496654762365e-01, 1.450028893299571964e+00, 2.600000000000000089e+00, 3.250000000000000000e+00
8.536559767522673425e+00, 1.178133544895821005e+00, 1.218210286866269643e+00, 2.600000000000000089e+00, 3.500000000000000000e+00
8.539431892440399352e+00, 1.625570113492249114e+00, 8.209563137061443028e-01, 2.600000000000000089e+00, 3.750000000000000000e+00
8.540843298537136974e+00, 1.810019236225342887e+00, 2.634411293791517061e-01, 2.600000000000000089e+00, 4.000000000000000000e+00
8.977250113760973704e+00, 1.854621665225620886e+00, 3.320717631314815121e-01, 2.799999999999999822e+00, 0.000000000000000000e+00
8.977240955755583229e+00, 1.694488564392761631e+00, -3.294133275510161551e-01, 2.799999999999999822e+00, 2.500000000000000000e-01
8.977045540365388376e+00, 1.269690828070470401e+00, -8.620777947770795757e-01, 2.799999999999999822e+00, 5.000000000000000000e-01
8.976900496835980903e+00, 6.746608515819516594e-01, -1.197151744996725498e+00, 2.799999999999999822e+00, 7.500000000000000000e-01
8.976859612523881538e+00, -1.402075107657482856e-15, -1.310732464440027778e+00, 2.799999999999999822e+00, 1.000000000000000000e+00
8.976900496835980903e+00, -6.746608515819546570e-01, -1.197151744996724165e+00, 2.799999999999999822e+00, 1.250000000000000000e+00
8.977045540365388376e+00, -1.269690828070472177e+00, -8.620777947770773553e-01, 2.799999999999999822e+00, 1.500000000000000000e+00
8.977240955755583229e+00, -1.694488564392763408e+00, -3.294133275510131575e-01, 2.799999999999999822e+00, 1.750000000000000000e+00
8.977250113760973704e+00, -1.854621665225620886e+00, 3.320717631314841212e-01, 2.799999999999999822e+00, 2.000000000000000000e+00
8.976742365228771448e+00, -1.654755484377255836e+00, 8.987529176774625705e-01, 2.799999999999999822e+00, 2.250000000000000000e+00
8.975725209766171275e+00, -1.190024938775723795e+00, 1.293111944505747513e+00, 2.799999999999999822e+00, 2.500000000000000000e+00
8.974633925012449609e+00, -6.159702284485883972e-01, 1.516281764524229247e+00, 2.799999999999999822e+00, 2.750000000000000000e+00
8.974126896582562907e+00, -5.933310933975127095e-16, 1.589045652332043090e+00, 2.799999999999999822e+00, 3.000000000000000000e+00
8.974633925012449609e+00, 6.159702284485906176e-01, 1.516281764524229025e+00, 2.799999999999999822e+00, 3.250000000000000000e+00
8.975725209766171275e+00, 1.190024938775725794e+00, 1.293111944505746402e+00, 2.799999999999999822e+00, 3.500000000000000000e+00
8.976742365228771448e+00, 1.654755484377255614e+00, 8.987529176774607942e-01, 2.799999999999999822e+00, 3.750000000000000000e+00
8.977250113760973704e+00, 1.854621665225620886e+00, 3.320717631314815121e-01, 2.799999999999999822e+00, 4.000000000000000000e+00
9.378216750520968148e+00, 1.882340691378592057e+00, 3.608523514792327802e-01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.378216750520966372e+00, 1.722401652355331159e+00, -3.118635655617607028e-01, 3.000000000000000000e+00, 2.500000000000000000e-01
9.378216750520968148e+00, 1.290332598660463459e+00, -8.533230082296633379e-01, 3.000000000000000000e+00, 5.000000000000000000e-01
9.378216750520968148e+00, 6.849716763047690726e-01, -1.192454062229848732e+00, 3.000000000000000000e+00, 7.500000000000000000e-01
9.378216750520968148e+00, -1.332267629550187849e-15, -1.306786132485781904e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
9.378216750520968148e+00, -6.849716763047718482e-01, -1.192454062229847178e+00, 3.000000000000000000e+00, 1.250000000000000000e+00
9.378216750520968148e+00, -1.290332598660464791e+00, -8.533230082296614505e-01, 3.000000000000000000e+00, 1.500000000000000000e+00
9.378216750520966372e+00, -1.722401652355332713e+00, -3.118635655617579272e-01, 3.000000000000000000e+00, 1.750000000000000000e+00
9.378216750520968148e+00, -1.882340691378592057e+00, 3.608523514792354447e-01, 3.000000000000000000e+00, 2.000000000000000000e+00
9.378216750520968148e+00, -1.673124022131561306e+00, 9.339162266801985801e-01, 3.000000000000000000e+00, 2.250000000000000000e+00
9.378216750520968148e+00, -1.196743823612666846e+00, 1.326254488338640014e+00, 3.000000000000000000e+00, 2.500000000000000000e+00
9.378216750520968148e+00, -6.162652392117644595e-01, 1.542654337619614013e+00, 3.000000000000000000e+00, 2.750000000000000000e+00
9.378216750520968148e+00, -6.661338147750938256e-16, 1.611581214452993960e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
9.378216750520968148e+00, 6.162652392117667910e-01, 1.542654337619613791e+00, 3.000000000000000000e+00, 3.250000000000000000e+00
9.378216750520968148e+00, 1.196743823612668844e+00, 1.326254488338638682e+00, 3.000000000000000000e+00, 3.500000000000000000e+00
9.378216750520968148e+00, 1.673124022131561084e+00, 9.339162266801968038e-01, 3.000000000000000000e+00, 3.750000000000000000e+00
9.378216750520968148e+00, 1.882340691378592057e+00, 3.608523514792327802e-01, 3.000000000000000000e+00, 4.000000000000000000e+00
9.571216866067420170e+00, 1.975118505185960105e+00, 3.589371581513161602e-01, 3.200000000000000178e+00, 0.000000000000000000e+00
9.572789403000530939e+00, 1.819075683494614015e+00, -3.367148741819304680e-01, 3.200000000000000178e+00, 2.500000000000000000e-01
9.588254795234563588e+00, 1.363008964313187521e+00, -8.829615911012145268e-01, 3.200000000000000178e+00, 5.000000000000000000e-01
9.602994339804824975e+00, 7.157338800852168781e-01, -1.198176301631237450e+00, 3.200000000000000178e+00, 7.500000000000000000e-01
9.607671388789880140e+00, -1.203038203851914960e-15, -1.291424598672439972e+00, 3.200000000000000178e+00, 1.000000000000000000e+00
9.602994339804824975e+00, -7.157338800852194316e-01, -1.198176301631235896e+00, 3.200000000000000178e+00, 1.250000000000000000e+00
9.588254795234563588e+00, -1.363008964313188631e+00, -8.829615911012127505e-01, 3.200000000000000178e+00, 1.500000000000000000e+00
9.572789403000530939e+00, -1.819075683494615792e+00, -3.367148741819280255e-01, 3.200000000000000178e+00, 1.750000000000000000e+00
9.571216866067420170e+00, -1.975118505185960105e+00, 3.589371581513184917e-01, 3.200000000000000178e+00, 2.000000000000000000e+00
9.588477867849196201e+00, -1.725328533745415616e+00, 9.619751808457877029e-01, 3.200000000000000178e+00, 2.250000000000000000e+00
9.621898139374277292e+00, -1.233435392594084190e+00, 1.399871896998183152e+00, 3.200000000000000178e+00, 2.500000000000000000e+00
9.659843002375364307e+00, -6.379724033470685063e-01, 1.634027557342824677e+00, 3.200000000000000178e+00, 2.750000000000000000e+00
9.677744208781728474e+00, -5.721498759226278134e-16, 1.699900143604970104e+00, 3.200000000000000178e+00, 3.000000000000000000e+00
9.659843002375364307e+00, 6.379724033470706157e-01, 1.634027557342824455e+00, 3.200000000000000178e+00, 3.250000000000000000e+00
9.621898139374277292e+00, 1.233435392594086411e+00, 1.399871896998182041e+00, 3.200000000000000178e+00, 3.500000000000000000e+00
9.588477867849196201e+00, 1.725328533745415616e+00, 9.619751808457859266e-01, 3.200000000000000178e+00, 3.750000000000000000e+00
9.571216866067420170e+00, 1.975118505185960105e+00, 3.589371581513161602e-01, 3.200000000000000178e+00, 4.000000000000000000e+00
9.871472457574633097e+00, 2.085682833204709485e+00, 3.543701586770533485e-01, 3.399999999999999911e+00, 0.000000000000000000e+00
9.826737701991371310e+00, 1.946332110337208210e+00, -3.532222585221707067e-01, 3.399999999999999911e+00, 2.500000000000000000e-01
9.766331204076942996e+00, 1.477051440780944080e+00, -8.943755086292508594e-01, 3.399999999999999911e+00, 5.000000000000000000e-01
9.709413756831828834e+00, 7.851031640173922188e-01, -1.201653027349584679e+00, 3.399999999999999911e+00, 7.500000000000000000e-01
9.682007662876440435e+00, -8.844873750962191204e-16, -1.290920533196883602e+00, 3.399999999999999911e+00, 1.000000000000000000e+00
9.709413756831825282e+00, -7.851031640173939952e-01, -1.201653027349583791e+00, 3.399999999999999911e+00, 1.250000000000000000e+00
9.766331204076942996e+00, -1.477051440780944969e+00, -8.943755086292495271e-01, 3.399999999999999911e+00, 1.500000000000000000e+00
9.826737701991371310e+00, -1.946332110337209098e+00, -3.532222585221689304e-01, 3.399999999999999911e+00, 1.750000000000000000e+00
9.871472457574633097e+00, -2.085682833204709485e+00, 3.543701586770551248e-01, 3.399999999999999911e+00, 2.000000000000000000e+00
9.882789058007693583e+00, -1.735316417046296245e+00, 9.809163135001451872e-01, 3.399999999999999911e+00, 2.250000000000000000e+00
9.882663680045514099e+00, -1.230634561310498309e+00, 1.485124991100895686e+00, 3.399999999999999911e+00, 2.500000000000000000e+00
9.890997341609768512e+00, -6.520925741137277853e-01, 1.766730268004876869e+00, 3.399999999999999911e+00, 2.750000000000000000e+00
9.896872590083026111e+00, -3.568500246164276418e-16, 1.847246931557413374e+00, 3.399999999999999911e+00, 3.000000000000000000e+00
9.890997341609768512e+00, 6.520925741137293397e-01, 1.766730268004876869e+00, 3.399999999999999911e+00, 3.250000000000000000e+00
9.882663680045514099e+00, 1.230634561310499864e+00, 1.485124991100894798e+00, 3.399999999999999911e+00, 3.500000000000000000e+00
9.882789058007693583e+00, 1.735316417046295800e+00, 9.809163135001440770e-01, 3.399999999999999911e+00, 3.750000000000000000e+00
9.871472457574633097e+00, 2.085682833204709485e+00, 3.543701586770533485e-01, 3.399999999999999911e+00, 4.000000000000000000e+00
1.024617133095705768e+01, 2.191971914444383440e+00, 3.489192238206753061e-01, 3.600000000000000089e+00, 0.000000000000000000e+00
1.015434301439086617e+01, 2.066812685215281498e+00, -3.599712333278209386e-01, 3.600000000000000089e+00, 2.500000000000000000e-01
1.001033193021096324e+01, 1.590045937091454142e+00, -8.848778539471915394e-01, 3.600000000000000089e+00, 5.000000000000000000e-01
9.874387718865339281e+00, 8.608649757065720554e-01, -1.187567425325880333e+00, 3.600000000000000089e+00, 7.500000000000000000e-01
9.812559957476981509e+00, -4.973244962346406241e-16, -1.279813402242585330e+00, 3.600000000000000089e+00, 1.000000000000000000e+00
9.874387718865337504e+00, -8.608649757065729435e-01, -1.187567425325879888e+00, 3.600000000000000089e+00, 1.250000000000000000e+00
1.001033193021096324e+01, -1.590045937091454586e+00, -8.848778539471909843e-01, 3.600000000000000089e+00, 1.500000000000000000e+00
1.015434301439086795e+01, -2.066812685215282386e+00, -3.599712333278200505e-01, 3.600000000000000089e+00, 1.750000000000000000e+00
1.024617133095705768e+01, -2.191971914444383440e+00, 3.489192238206760832e-01, 3.600000000000000089e+00, 2.000000000000000000e+00
1.024291302915051283e+01, -1.731844045139944832e+00, 9.958988098146298595e-01, 3.600000000000000089e+00, 2.250000000000000000e+00
1.019253186593853400e+01, -1.224050869240940198e+00, 1.583637919653694270e+00, 3.600000000000000089e+00, 2.500000000000000000e+00
1.015228189456540875e+01, -6.727211274933293517e-01, 1.947358418306551986e+00, 3.600000000000000089e+00, 2.750000000000000000e+00
1.013718058190238125e+01, -1.219287612589505316e-16, 2.064228291400914905e+00, 3.600000000000000089e+00, 3.000000000000000000e+00
1.015228189456540875e+01, 6.727211274933300178e-01, 1.947358418306551986e+00, 3.600000000000000089e+00, 3.250000000000000000e+00
1.019253186593853400e+01, 1.224050869240941086e+00, 1.583637919653693604e+00, 3.600000000000000089e+00, 3.500000000000000000e+00
1.024291302915051283e+01, 1.731844045139944832e+00, 9.958988098146293044e-01, 3.600000000000000089e+00, 3.750000000000000000e+00
1.024617133095705768e+01, 2.191971914444383440e+00, 3.489192238206753061e-01, 3.600000000000000089e+00, 4.000000000000000000e+00
1.066250129212914466e+01, 2.271923987914523657e+00, 3.443522243464124943e-01, 3.799999999999999822e+00, 0.000000000000000000e+00
1.056988670709639599e+01, 2.143159160461004298e+00, -3.555473133442207390e-01, 3.799999999999999822e+00, 2.500000000000000000e-01
1.041814292679947407e+01, 1.659578362272438046e+00, -8.517817201884556599e-01, 3.799999999999999822e+00, 5.000000000000000000e-01
1.027482894316872120e+01, 9.108047627580325711e-01, -1.140602681501112992e+00, 3.799999999999999822e+00, 7.500000000000000000e-01
1.021066265728783762e+01, -1.622589202187211721e-16, -1.232642671993017025e+00, 3.799999999999999822e+00, 1.000000000000000000e+00
1.027482894316872120e+01, -9.108047627580326822e-01, -1.140602681501112992e+00, 3.799999999999999822e+00, 1.250000000000000000e+00
1.041814292679947407e+01, -1.659578362272438490e+00, -8.517817201884554379e-01, 3.799999999999999822e+00, 1.500000000000000000e+00
1.056988670709639599e+01, -2.143159160461004298e+00, -3.555473133442205169e-01, 3.799999999999999822e+00, 1.750000000000000000e+00
1.066250129212914288e+01, -2.271923987914523657e+00, 3.443522243464127164e-01, 3.799999999999999822e+00, 2.000000000000000000e+00
1.065061248943170646e+01, -1.743667791132103018e+00, 1.012081854960599880e+00, 3.799999999999999822e+00, 2.250000000000000000e+00
1.058352119045719064e+01, -1.249393855864441516e+00, 1.697034831663494669e+00, 3.799999999999999822e+00, 2.500000000000000000e+00
1.052429878758352011e+01, -7.139534394674599271e-01, 2.182507956948629868e+00, 3.799999999999999822e+00, 2.750000000000000000e+00
1.050024687171731053e+01, 3.091941374734452120e-17, 2.361450936226063835e+00, 3.799999999999999822e+00, 3.000000000000000000e+00
1.052429878758352011e+01, 7.139534394674601492e-01, 2.182507956948629868e+00, 3.799999999999999822e+00, 3.250000000000000000e+00
1.058352119045719064e+01, 1.249393855864441960e+00, 1.697034831663494447e+00, 3.799999999999999822e+00, 3.500000000000000000e+00
1.065061248943170646e+01, 1.743667791132103018e+00, 1.012081854960599880e+00, 3.799999999999999822e+00, 3.750000000000000000e+00
1.066250129212914466e+01, 2.271923987914523657e+00, 3.443522243464124943e-01, 3.799999999999999822e+00, 4.000000000000000000e+00
1.108765014700533413e+01, 2.303477292624672046e+00, 3.424370310184958743e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
1.108765014700533413e+01, 2.138013288406544365e+00, -3.385360133167096830e-01, 4.000000000000000000e+00, 2.500000000000000000e-01
1.108765014700533413e+01, 1.643234625351617240e+00, -7.924002004864617588e-01, 4.000000000000000000e+00, 5.000000000000000000e-01
1.108765014700533413e+01, 9.027079727770507267e-01, -1.045441981816271682e+00, 4.000000000000000000e+00, 7.500000000000000000e-01
1.108765014700533413e+01, 0.000000000000000000e+00, -1.123947808631649892e+00, 4.000000000000000000e+00, 1.000000000000000000e+00
1.108765014700533413e+01, -9.027079727770500606e-01, -1.045441981816271904e+00, 4.000000000000000000e+00, 1.250000000000000000e+00
